timestamp,latitude,longitude
3.195648600000000000e+07,3.860081876140260704e+01,-9.019389477243531417e+01
3.195653100000000000e+07,3.860081979473594060e+01,-9.019389500576863838e+01
3.195657600000000000e+07,3.860081973566089886e+01,-9.019389584617005085e+01
3.195662100000000000e+07,3.860081858417747469e+01,-9.019389729363950892e+01
3.195666600000000000e+07,3.860081642361901544e+01,-9.019389909817702744e+01
3.195671100000000000e+07,3.860081359337944917e+01,-9.019390105978260408e+01
3.195672600000000000e+07,3.860081080550065735e+01,-9.019390305978259903e+01
3.195677100000000000e+07,3.860080944318181650e+01,-9.019390462499998762e+01
3.195681600000000000e+07,3.860080952651514963e+01,-9.019390670833332990e+01
3.195686100000000000e+07,3.860081048484848765e+01,-9.019390966666665577e+01
3.195690600000000000e+07,3.860081206818182409e+01,-9.019391324999999426e+01
3.195692600000000000e+07,3.860081317651514610e+01,-9.019391635833332543e+01
3.195697100000000000e+07,3.860081434318182403e+01,-9.019391952499998411e+01
3.195701600000000000e+07,3.860081520627706198e+01,-9.019392195952380575e+01
3.195703600000000000e+07,3.860081587294372696e+01,-9.019392395952380070e+01
3.195708100000000000e+07,3.860081711818182271e+01,-9.019392508095238270e+01
3.195712600000000000e+07,3.860081875151514907e+01,-9.019392551428570926e+01
3.195715600000000000e+07,3.860081967770562983e+01,-9.019392764047618982e+01
3.195720100000000000e+07,3.860082027770562974e+01,-9.019393050714285209e+01
3.195720600000000000e+07,3.860082178944271902e+01,-9.019393232873910904e+01
3.195725100000000000e+07,3.860082351671544387e+01,-9.019393366207242480e+01
3.195727600000000000e+07,3.860082453647828515e+01,-9.019393456062316261e+01
3.195732100000000000e+07,3.860082520314495724e+01,-9.019393522728982759e+01
3.195734600000000000e+07,3.860082638741725702e+01,-9.019393514395649447e+01
3.195739100000000000e+07,3.860082755408392075e+01,-9.019393431062316324e+01
3.195741600000000000e+07,3.860082865553320630e+01,-9.019393254250721270e+01
3.195746100000000000e+07,3.860083058886652907e+01,-9.019393114250721055e+01
3.195748700000000000e+07,3.860083216633132253e+01,-9.019392938663867199e+01
3.195753200000000000e+07,3.860083392823608506e+01,-9.019392824378152795e+01
