timestamp,latitude,longitude
3.195374200000000000e+07,3.513348604901145933e+01,-9.013014771429097038e+01
3.195378700000000000e+07,3.513350604901145857e+01,-9.013015304762430446e+01
3.195381200000000000e+07,3.513352773440471566e+01,-9.013015936456419297e+01
3.195385700000000000e+07,3.513355106773805403e+01,-9.013016603123085702e+01
3.195388100000000000e+07,3.513357525821424332e+01,-9.013017226932609560e+01
3.195392600000000000e+07,3.513359905531569183e+01,-9.013017696497827558e+01
3.195397100000000000e+07,3.513362238864902309e+01,-9.013018096497827969e+01
3.195401600000000000e+07,3.513364363864901918e+01,-9.013018496497826959e+01
3.195404200000000000e+07,3.513366363864902553e+01,-9.013018896497828791e+01
3.195408700000000000e+07,3.513368149579188326e+01,-9.013019296497827781e+01
3.195413100000000000e+07,3.513369816245854338e+01,-9.013019696497828193e+01
3.195417600000000000e+07,3.513371179806931366e+01,-9.013020008920187820e+01
3.195420100000000000e+07,3.513372379806931178e+01,-9.013020275586853813e+01
3.195424600000000000e+07,3.513373227425979195e+01,-9.013020485110664026e+01
3.195427000000000000e+07,3.513373760759312603e+01,-9.013020618443998444e+01
3.195431500000000000e+07,3.513373916158373333e+01,-9.013020776190475658e+01
3.195436000000000000e+07,3.513373782825040337e+01,-9.013020976190476574e+01
3.195436100000000000e+07,3.513373352380952497e+01,-9.013021261904762582e+01
3.195440600000000000e+07,3.513372685714286092e+01,-9.013021595238095074e+01
3.195443100000000000e+07,3.513371759420289919e+01,-9.013022014906832169e+01
3.195447600000000000e+07,3.513370692753623103e+01,-9.013022481573497657e+01
3.195450100000000000e+07,3.513370116996047443e+01,-9.013025102785620390e+01
3.195454600000000000e+07,3.513370032147562938e+01,-9.013029878543196105e+01
3.195459100000000000e+07,3.513370165480895935e+01,-9.013035611876529174e+01
3.195463600000000000e+07,3.513371002517932595e+01,-9.013043011876528965e+01
3.195466100000000000e+07,3.513372402517933324e+01,-9.013051745209862986e+01
3.195470600000000000e+07,3.513373673946504283e+01,-9.013060435686053040e+01
3.195473000000000000e+07,3.513374873946504806e+01,-9.013069102352719142e+01
3.195477500000000000e+07,3.513376031089361362e+01,-9.013077769019386665e+01
3.195482000000000000e+07,3.513377164422695387e+01,-9.013086435686052766e+01
3.195484000000000000e+07,3.513378378708409144e+01,-9.013095078543196337e+01
3.195488500000000000e+07,3.513379712041742664e+01,-9.013103678543195940e+01
3.195492100000000000e+07,3.513381130468243896e+01,-9.013112192828910452e+01
3.195496600000000000e+07,3.513382597134909702e+01,-9.013120659495575637e+01
3.195499100000000000e+07,3.513384286894948616e+01,-9.013129082683983029e+01
