timestamp,latitude,longitude
3.195375700000000000e+07,2.576886435256083985e+01,-8.016964932544206590e+01
3.195380200000000000e+07,2.576883835256083799e+01,-8.016957932544207210e+01
3.195382700000000000e+07,2.576879575628754537e+01,-8.016951754904455640e+01
3.195387200000000000e+07,2.576874442295421375e+01,-8.016946021571122571e+01
3.195388800000000000e+07,2.576866055440961389e+01,-8.016941664763611186e+01
3.195393300000000000e+07,2.576855919209076973e+01,-8.016938456067958896e+01
3.195395800000000000e+07,2.576846302542410427e+01,-8.016935793567958513e+01
3.195400300000000000e+07,2.576837485875743994e+01,-8.016933843567959173e+01
3.195402800000000000e+07,2.576829389995593900e+01,-8.016931771657846184e+01
3.195407300000000000e+07,2.576822170947975010e+01,-8.016929924038798561e+01
3.195409700000000000e+07,2.576815702403374075e+01,-8.016927527794668151e+01
3.195414200000000000e+07,2.576809158141078981e+01,-8.016926168231826466e+01
3.195416800000000000e+07,2.576806991474412456e+01,-8.016923980731826305e+01
3.195421300000000000e+07,2.576808410522031423e+01,-8.016921399779444357e+01
3.195424800000000000e+07,2.576814398315458732e+01,-8.016926805413247337e+01
3.195429300000000000e+07,2.576823212601173196e+01,-8.016937162556104113e+01
3.195433700000000000e+07,2.576835798108419340e+01,-8.016955394440162763e+01
3.195438200000000000e+07,2.576852505354796108e+01,-8.016977095889438942e+01
3.195440800000000000e+07,2.576873072021462718e+01,-8.017004067318009675e+01
3.195445300000000000e+07,2.576898392209255917e+01,-8.017032824125521984e+01
3.195448800000000000e+07,2.576927606494970036e+01,-8.017065881268379712e+01
3.195453300000000000e+07,2.576957489828303594e+01,-8.017101410435046205e+01
3.195455900000000000e+07,2.576988449391145153e+01,-8.017141791855810595e+01
3.195460400000000000e+07,2.577019545271294731e+01,-8.017184463765923397e+01
3.195462800000000000e+07,2.577051409039410856e+01,-8.017232727534039327e+01
3.195467300000000000e+07,2.577083410917344963e+01,-8.017284657111504487e+01
3.195469800000000000e+07,2.577116458857420156e+01,-8.017342517036597371e+01
3.195474300000000000e+07,2.577146292190753485e+01,-8.017407037869929809e+01
3.195476800000000000e+07,2.577173096952658327e+01,-8.017478080727073575e+01
3.195481300000000000e+07,2.577195642492564076e+01,-8.017544541759937715e+01
3.195482900000000000e+07,2.577214389012710782e+01,-8.017612047987043411e+01
3.195487400000000000e+07,2.577228296545757402e+01,-8.017677428557198027e+01
3.195489800000000000e+07,2.577240229879090805e+01,-8.017738895223865825e+01
3.195494300000000000e+07,2.577247754351664710e+01,-8.017800258816390624e+01
3.195498700000000000e+07,2.577252487684997817e+01,-8.017862658816390820e+01
3.195503200000000000e+07,2.577253031732617217e+01,-8.017924826673534255e+01
3.195505700000000000e+07,2.577250281732617054e+01,-8.017989010006866124e+01
3.195510200000000000e+07,2.577244655503108817e+01,-8.018051295252769251e+01
3.195514700000000000e+07,2.577236858803438935e+01,-8.018117019345177710e+01
3.195514800000000000e+07,2.577226268302649714e+01,-8.018182870428546494e+01
3.195519300000000000e+07,2.577214668302649869e+01,-8.018247270428545903e+01
3.195522700000000000e+07,2.577199903695908390e+01,-8.018311277170118956e+01
3.195527200000000000e+07,2.577182003695908463e+01,-8.018375010503453382e+01
3.195531700000000000e+07,2.577162398934003562e+01,-8.018436634312976707e+01
3.195534700000000000e+07,2.577142128905992280e+01,-8.018499671287767683e+01
3.195539200000000000e+07,2.577122642329823776e+01,-8.018561705676907536e+01
3.195543700000000000e+07,2.577104082622863501e+01,-8.018621159889362104e+01
3.195544800000000000e+07,2.577086485459743415e+01,-8.018683152797163416e+01
3.195549300000000000e+07,2.577071533327594821e+01,-8.018742336925002689e+01
3.195553800000000000e+07,2.577058808504899901e+01,-8.018800048981739792e+01
3.195556800000000000e+07,2.577048383504899931e+01,-8.018853290648405618e+01
3.195561300000000000e+07,2.577039276362042486e+01,-8.018905993029358115e+01
3.195565800000000000e+07,2.577031143028709437e+01,-8.018957859696024570e+01
3.195568700000000000e+07,2.577022279803285443e+01,-8.019007940847060922e+01
3.195573200000000000e+07,2.577012739869292091e+01,-8.019056159328910383e+01
3.195577700000000000e+07,2.577001751990504630e+01,-8.019107619934970899e+01
3.195582200000000000e+07,2.576990759566261957e+01,-8.019158607813758977e+01
3.195582800000000000e+07,2.576980792899595230e+01,-8.019206607813758581e+01
3.195587300000000000e+07,2.576971692899595112e+01,-8.019256607813758819e+01
3.195589800000000000e+07,2.576962629594272869e+01,-8.019307504172302004e+01
3.195594300000000000e+07,2.576956344650295705e+01,-8.019357688556056019e+01
3.195598700000000000e+07,2.576952694650295683e+01,-8.019408738556055027e+01
3.195603200000000000e+07,2.576949691813416266e+01,-8.019459612314921060e+01
3.195607700000000000e+07,2.576949015964218503e+01,-8.019510493165984144e+01
3.195609700000000000e+07,2.576950667102703463e+01,-8.019561381109247122e+01
3.195614200000000000e+07,2.576955456576387604e+01,-8.019614581109247808e+01
3.195618700000000000e+07,2.576963713719244708e+01,-8.019665628728296269e+01
3.195623200000000000e+07,2.576976510688941602e+01,-8.019715768122233612e+01
3.195627700000000000e+07,2.576995764553429069e+01,-8.019763908333334257e+01
3.195630700000000000e+07,2.577019164553428965e+01,-8.019809308333333320e+01
3.195635200000000000e+07,2.577048342175806539e+01,-8.019852788752913852e+01
3.195639700000000000e+07,2.577083297420561792e+01,-8.019894349592075855e+01
3.195644200000000000e+07,2.577122564087228440e+01,-8.019936216258740558e+01
3.195647800000000000e+07,2.577165497420561735e+01,-8.019976131410255960e+01
3.195652300000000000e+07,2.577212097420562031e+01,-8.020014095046619218e+01
3.195656800000000000e+07,2.577257789087228446e+01,-8.020049836713286595e+01
3.195658800000000000e+07,2.577304577182466616e+01,-8.020084296237097021e+01
3.195663300000000000e+07,2.577351710515799965e+01,-8.020117629570430040e+01
3.195667800000000000e+07,2.577397906533935412e+01,-8.020152273765185669e+01
3.195671800000000000e+07,2.577443113551479215e+01,-8.020188140431852730e+01
3.195676300000000000e+07,2.577486827411128090e+01,-8.020225720431852778e+01
3.195680800000000000e+07,2.577529700744461749e+01,-8.020265547098519221e+01
3.195682800000000000e+07,2.577568903774764664e+01,-8.020304874371247195e+01
3.195687300000000000e+07,2.577606555668704047e+01,-8.020346741416702230e+01
3.195689800000000000e+07,2.577644355668704179e+01,-8.020391074750034477e+01
3.195694300000000000e+07,2.577679899258447449e+01,-8.020436533724392802e+01
3.195698700000000000e+07,2.577713394771267730e+01,-8.020483426673111182e+01
3.195703200000000000e+07,2.577744528104601329e+01,-8.020530426673111890e+01
3.195707700000000000e+07,2.577775104295077568e+01,-8.020577859140644250e+01
3.195708700000000000e+07,2.577803904295077686e+01,-8.020624028837613650e+01
3.195713200000000000e+07,2.577834149393116903e+01,-8.020672092563103206e+01
3.195716700000000000e+07,2.577862411297878609e+01,-8.020719449705960358e+01
3.195720700000000000e+07,2.577891226112693701e+01,-8.020769264520775721e+01
3.195725200000000000e+07,2.577919700269996994e+01,-8.020818153659352845e+01
3.195727900000000000e+07,2.577947700269996645e+01,-8.020867739373638017e+01
3.195732400000000000e+07,2.577974930269996889e+01,-8.020915492706971861e+01
3.195734900000000000e+07,2.578002207171405047e+01,-8.020963218152979834e+01
3.195739400000000000e+07,2.578030140504738910e+01,-8.021012484819647170e+01
3.195741700000000000e+07,2.578057343946767688e+01,-8.021062478116749617e+01
3.195746200000000000e+07,2.578083543946767975e+01,-8.021111878116749949e+01
