timestamp,latitude,longitude
3.187881200000000000e+07,4.232736171177144513e+01,-7.095822980902312338e+01
3.187885700000000000e+07,4.232924104510478003e+01,-7.096286580902312835e+01
3.187889000000000000e+07,4.233086068354396758e+01,-7.096740388249759235e+01
3.187893500000000000e+07,4.233230735021063396e+01,-7.097185054916425884e+01
3.187895400000000000e+07,4.233357073730741149e+01,-7.097616999360869272e+01
3.187899900000000000e+07,4.233484473730740660e+01,-7.098056754916424893e+01
3.187903600000000000e+07,4.233585045525612855e+01,-7.098473698506168716e+01
3.187908100000000000e+07,4.233674948464948784e+01,-7.098890487311672359e+01
3.187910200000000000e+07,4.233772415131615929e+01,-7.099322953978338546e+01
3.187914700000000000e+07,4.233883896221360033e+01,-7.099740753577697205e+01
3.187916800000000000e+07,4.233998829554693089e+01,-7.100136553577698351e+01
3.187921300000000000e+07,4.234131346221359848e+01,-7.100504133339603641e+01
3.187925800000000000e+07,4.234277546221359501e+01,-7.100872742863411702e+01
3.187927600000000000e+07,4.234430766546562808e+01,-7.101207032294306032e+01
3.187932100000000000e+07,4.234589383213229752e+01,-7.101512521877639017e+01
3.187935800000000000e+07,4.234744031698078004e+01,-7.101794170362487080e+01
3.187940300000000000e+07,4.234901572135236592e+01,-7.102076362712215030e+01
3.187942200000000000e+07,4.235057868161068484e+01,-7.102353423169245161e+01
3.187946700000000000e+07,4.235215068161068785e+01,-7.102631623169244790e+01
3.187951200000000000e+07,4.235362828270358193e+01,-7.102902233916057639e+01
3.187954800000000000e+07,4.235498961603691725e+01,-7.103157078360501941e+01
3.187959300000000000e+07,4.235628487919480989e+01,-7.103414259062256519e+01
3.187961200000000000e+07,4.235735247868133513e+01,-7.103651118839748335e+01
3.187965700000000000e+07,4.235823714534799933e+01,-7.103868252173080577e+01
3.187970200000000000e+07,4.235889977878682089e+01,-7.104049396780149550e+01
3.187973400000000000e+07,4.235946777878682212e+01,-7.104215396780148239e+01
3.187977900000000000e+07,4.235992685139407854e+01,-7.104358843503392507e+01
3.187979500000000000e+07,4.236027699660860435e+01,-7.104479736949880930e+01
3.187984000000000000e+07,4.236054032994194074e+01,-7.104582670283213020e+01
3.187988500000000000e+07,4.236073702041812794e+01,-7.104671490223690000e+01
3.187990900000000000e+07,4.236090568708479509e+01,-7.104754356890356348e+01
3.187995400000000000e+07,4.236101329858622222e+01,-7.104822764540628555e+01
3.187998800000000000e+07,4.236105985492241643e+01,-7.104876713174508041e+01
3.188003300000000000e+07,4.236106290254146245e+01,-7.104920379841175304e+01
3.188007800000000000e+07,4.236103169827396897e+01,-7.104951357983250659e+01
3.188008900000000000e+07,4.236098836494063136e+01,-7.104977824649918716e+01
3.188013400000000000e+07,4.236096380353712476e+01,-7.104991984299041974e+01
3.188015900000000000e+07,4.236095801406344208e+01,-7.104993836930620432e+01
3.188020400000000000e+07,4.236096411932659578e+01,-7.104988257983252709e+01
3.188024900000000000e+07,4.236097611088777626e+01,-7.104981039417850752e+01
3.188029400000000000e+07,4.236097694015607118e+01,-7.104958218279639937e+01
3.188033900000000000e+07,4.236096519275206163e+01,-7.104920057851401793e+01
3.188034800000000000e+07,4.236094438087087610e+01,-7.104870688214438701e+01
3.188039300000000000e+07,4.236085462329511131e+01,-7.104806945790195982e+01
3.188043800000000000e+07,4.236073176615226288e+01,-7.104736436266385624e+01
3.188048300000000000e+07,4.236048708281892772e+01,-7.104643987933053495e+01
3.188051900000000000e+07,4.236012136694591845e+01,-7.104529624599719284e+01
3.188056400000000000e+07,4.235963461853321377e+01,-7.104393346266387255e+01
3.188060900000000000e+07,4.235902683758082787e+01,-7.104235152933053143e+01
3.188064200000000000e+07,4.235836544075543486e+01,-7.104067219599718896e+01
3.188068700000000000e+07,4.235750582617210114e+01,-7.103867411266386966e+01
3.188070800000000000e+07,4.235644389525104714e+01,-7.103637587582176138e+01
3.188075300000000000e+07,4.235521049174227670e+01,-7.103382706880421438e+01
3.188079800000000000e+07,4.235386846981245412e+01,-7.103111977494457108e+01
3.188084300000000000e+07,4.235246046981245627e+01,-7.102832110827790757e+01
3.188088800000000000e+07,4.235090987131339091e+01,-7.102542616581385460e+01
3.188090800000000000e+07,4.234925821277681024e+01,-7.102250192191142730e+01
3.188095300000000000e+07,4.234751567223626978e+01,-7.101928584983934911e+01
3.188099800000000000e+07,4.234577742981202420e+01,-7.101595260741511595e+01
3.188103600000000000e+07,4.234407595035996508e+01,-7.101215112796305107e+01
3.188108100000000000e+07,4.234250034145586028e+01,-7.100803331905893856e+01
3.188110800000000000e+07,4.234105060309969559e+01,-7.100359918070279264e+01
3.188115300000000000e+07,4.233972331976636383e+01,-7.099925329736944946e+01
3.188118600000000000e+07,4.233845702057936933e+01,-7.099463083232879512e+01
3.188123100000000000e+07,4.233719502057937234e+01,-7.098969816566213353e+01
3.188126000000000000e+07,4.233578630182936564e+01,-7.098482503024546020e+01
3.188130500000000000e+07,4.233443019766270510e+01,-7.098016119691212111e+01
3.188135000000000000e+07,4.233300340599603828e+01,-7.097540465524545539e+01
3.188139500000000000e+07,4.233166532266270110e+01,-7.097080107191212051e+01
3.188140600000000000e+07,4.233013639557937324e+01,-7.096598405107880581e+01
3.188145100000000000e+07,4.232865616481014115e+01,-7.096128320492493913e+01
3.188148800000000000e+07,4.232699325304543692e+01,-7.095653403825828320e+01
3.188153300000000000e+07,4.232527912691930538e+01,-7.095207144366369789e+01
3.188155200000000000e+07,4.232333641123302925e+01,-7.094768261033036083e+01
3.188159700000000000e+07,4.232123922401842009e+01,-7.094373342311574504e+01
3.188160000000000000e+07,4.231913554904274832e+01,-7.094019037109089254e+01
3.188164500000000000e+07,4.231702665406557884e+01,-7.093713680944705402e+01
3.188166400000000000e+07,4.231494271963934750e+01,-7.093418463458365864e+01
3.188170900000000000e+07,4.231292841882633837e+01,-7.093171769962431483e+01
3.188173200000000000e+07,4.231096468965967716e+01,-7.092965883504098201e+01
3.188177700000000000e+07,4.230934635632634411e+01,-7.092785938712431459e+01
3.188180000000000000e+07,4.230777853340967454e+01,-7.092623079337431591e+01
3.188184500000000000e+07,4.230640865840967280e+01,-7.092499000170764134e+01
3.188186100000000000e+07,4.230469465840967302e+01,-7.092393571599336610e+01
3.188190600000000000e+07,4.230309025215967722e+01,-7.092326607016002527e+01
3.188192200000000000e+07,4.230125839827839229e+01,-7.092293606102761316e+01
3.188196700000000000e+07,4.229951531004310539e+01,-7.092296589436094223e+01
3.188198600000000000e+07,4.229754445290024734e+01,-7.092317170388474779e+01
3.188203100000000000e+07,4.229571516858651847e+01,-7.092358787055141534e+01
3.188205000000000000e+07,4.229363969067487261e+01,-7.092412119585262076e+01
3.188209500000000000e+07,4.229123165788799099e+01,-7.092480187344824571e+01
3.188211300000000000e+07,4.228876758542422465e+01,-7.092521451837578184e+01
3.188215800000000000e+07,4.228622070825625201e+01,-7.092534264976090697e+01
3.188218600000000000e+07,4.228366204158957942e+01,-7.092546731642758573e+01
3.188223100000000000e+07,4.228098921161645762e+01,-7.092552522402166915e+01
3.188224900000000000e+07,4.227827321161645813e+01,-7.092555789068833860e+01
3.188229400000000000e+07,4.227553903453312500e+01,-7.092545515110501242e+01
3.188233200000000000e+07,4.227273170119979540e+01,-7.092525248443834585e+01
3.188237700000000000e+07,4.227017790445182754e+01,-7.092491597340465148e+01
3.188242200000000000e+07,4.226768057111848975e+01,-7.092453797340465371e+01
