timestamp,latitude,longitude
3.195326800000000000e+07,3.038506914211708931e+01,-8.827022671431775791e+01
3.195331300000000000e+07,3.038408817110259363e+01,-8.827066662736123703e+01
3.195334400000000000e+07,3.038309672694232688e+01,-8.827110807493156130e+01
3.195338900000000000e+07,3.038216772267975330e+01,-8.827151865123164498e+01
3.195343400000000000e+07,3.038122509015976647e+01,-8.827193252469078288e+01
3.195347900000000000e+07,3.038026882938236284e+01,-8.827234969530897501e+01
3.195352400000000000e+07,3.037929894034754597e+01,-8.827277016308622137e+01
3.195355300000000000e+07,3.037837192755982585e+01,-8.827316855865313983e+01
3.195359800000000000e+07,3.037742615581021255e+01,-8.827357047734278694e+01
3.195364300000000000e+07,3.037651613875991075e+01,-8.827395278254311961e+01
3.195364500000000000e+07,3.037556688192931276e+01,-8.827434425795296136e+01
3.195369000000000000e+07,3.037465917539023863e+01,-8.827472008251436364e+01
3.195373500000000000e+07,3.037373187115562700e+01,-8.827510457517459486e+01
3.195378000000000000e+07,3.037278496922547788e+01,-8.827549773593364080e+01
3.195379300000000000e+07,3.037181846959978770e+01,-8.827589956479148725e+01
3.195383800000000000e+07,3.037087380293311867e+01,-8.827629356479150147e+01
3.195385400000000000e+07,3.036991353585237619e+01,-8.827668984222420079e+01
3.195389900000000000e+07,3.036899281121469230e+01,-8.827706668280390545e+01
3.195391500000000000e+07,3.036798065029515215e+01,-8.827747925751656055e+01
3.195396000000000000e+07,3.036695944308794637e+01,-8.827789091517422548e+01
3.195400500000000000e+07,3.036592523632380392e+01,-8.827830476600865950e+01
3.195405000000000000e+07,3.036493761470218189e+01,-8.827869640564830434e+01
3.195406200000000000e+07,3.036388094803551496e+01,-8.827911473898163308e+01
3.195410700000000000e+07,3.036281687153278241e+01,-8.827953417067561759e+01
3.195412500000000000e+07,3.036168893710655681e+01,-8.827997919799801707e+01
3.195417000000000000e+07,3.036061219393715405e+01,-8.828040638925484984e+01
3.195421200000000000e+07,3.035947401466544804e+01,-8.828086096068342670e+01
3.195425700000000000e+07,3.035833554727849304e+01,-8.828131859333649345e+01
3.195427300000000000e+07,3.035722932959141929e+01,-8.828176557292832172e+01
3.195431800000000000e+07,3.035612433639413865e+01,-8.828222018281195460e+01
3.195436300000000000e+07,3.035495366972747178e+01,-8.828270846380367232e+01
3.195440800000000000e+07,3.035381290782270725e+01,-8.828319027332750579e+01
3.195442400000000000e+07,3.035262027145907382e+01,-8.828370260666082459e+01
3.195446900000000000e+07,3.035143776571194607e+01,-8.828422069861485966e+01
3.195451400000000000e+07,3.035025179849883159e+01,-8.828474214670227127e+01
3.195454300000000000e+07,3.034906632308899432e+01,-8.828526384069135702e+01
3.195458800000000000e+07,3.034784832308899638e+01,-8.828579917402468880e+01
3.195463300000000000e+07,3.034663034506701962e+01,-8.828633476010526238e+01
3.195466400000000000e+07,3.034541238902306048e+01,-8.828687059893310618e+01
3.195470900000000000e+07,3.034428632344929255e+01,-8.828736890494404577e+01
3.195475200000000000e+07,3.034309917402400103e+01,-8.828789046816243058e+01
3.195479700000000000e+07,3.034191535329571465e+01,-8.828840789673384393e+01
3.195484200000000000e+07,3.034072911074623136e+01,-8.828892019649966016e+01
3.195487400000000000e+07,3.033956844407956766e+01,-8.828941952983299757e+01
3.195491900000000000e+07,3.033840444407956838e+01,-8.828990805600379588e+01
3.195496400000000000e+07,3.033723711074623708e+01,-8.829038577501205509e+01
3.195496500000000000e+07,3.033604080967096905e+01,-8.829086667823787593e+01
3.195501000000000000e+07,3.033489877936793988e+01,-8.829131501157119999e+01
3.195505200000000000e+07,3.033375246644276757e+01,-8.829176014082290180e+01
3.195509700000000000e+07,3.033260914113887452e+01,-8.829220695123886742e+01
3.195511300000000000e+07,3.033146880345626073e+01,-8.829265544281911104e+01
3.195515800000000000e+07,3.033037013678959326e+01,-8.829308744281911459e+01
3.195520300000000000e+07,3.032927590716129629e+01,-8.829352251794071549e+01
3.195524800000000000e+07,3.032824252987192182e+01,-8.829393467911287985e+01
3.195526500000000000e+07,3.032712044653858641e+01,-8.829438226244622001e+01
3.195531000000000000e+07,3.032600209596387586e+01,-8.829482919922782003e+01
3.195535500000000000e+07,3.032491142929720951e+01,-8.829526586589449266e+01
3.195540000000000000e+07,3.032382223804037835e+01,-8.829570646698738301e+01
3.195541200000000000e+07,3.032273357137371050e+01,-8.829614846698737551e+01
3.195545700000000000e+07,3.032164395232609166e+01,-8.829659901277491940e+01
3.195547300000000000e+07,3.032055338089752183e+01,-8.829705810435001467e+01
3.195551800000000000e+07,3.031955168197278994e+01,-8.829748520112420351e+01
3.195556300000000000e+07,3.031853588710099601e+01,-8.829799967548318307e+01
3.195559300000000000e+07,3.031756061028257676e+01,-8.829857416161610217e+01
3.195563800000000000e+07,3.031662585151753575e+01,-8.829920865952294662e+01
3.195565400000000000e+07,3.031573161080586232e+01,-8.829990316920374482e+01
3.195569900000000000e+07,3.031483094413919588e+01,-8.830064916920373719e+01
3.195574400000000000e+07,3.031397042349814797e+01,-8.830145820267942725e+01
3.195574500000000000e+07,3.031309363358218434e+01,-8.830235625870184890e+01
3.195579000000000000e+07,3.031227705024885211e+01,-8.830328467536850212e+01
3.195583500000000000e+07,3.031150525946870999e+01,-8.830427865054581105e+01
3.195588000000000000e+07,3.031074801124175622e+01,-8.830535026756707850e+01
3.195592500000000000e+07,3.031007913692481992e+01,-8.830639355718457750e+01
3.195595300000000000e+07,3.030939476957788159e+01,-8.830753274085805060e+01
3.195599800000000000e+07,3.030875632059829172e+01,-8.830874022908410836e+01
3.195604300000000000e+07,3.030816378998604321e+01,-8.831001602186276500e+01
3.195607200000000000e+07,3.030756045665270904e+01,-8.831132002186274121e+01
3.195611700000000000e+07,3.030695514529739754e+01,-8.831263399439022521e+01
3.195616200000000000e+07,3.030634785592010871e+01,-8.831395793944517436e+01
3.195616600000000000e+07,3.030578790720215920e+01,-8.831518451636824807e+01
3.195621100000000000e+07,3.030522646786956642e+01,-8.831642109421146358e+01
3.195625600000000000e+07,3.030464523023000822e+01,-8.831770537810299970e+01
3.195630100000000000e+07,3.030406143539533304e+01,-8.831899610926245714e+01
3.195631300000000000e+07,3.030347508336551954e+01,-8.832029328768980747e+01
3.195635800000000000e+07,3.030288708336552261e+01,-8.832159462102313796e+01
3.195640300000000000e+07,3.030229243417726082e+01,-8.832290447759939411e+01
3.195640400000000000e+07,3.030169113580073414e+01,-8.832422285741854751e+01
3.195644900000000000e+07,3.030104131589552097e+01,-8.832564251934587674e+01
3.195649400000000000e+07,3.030038725670217659e+01,-8.832706332935329385e+01
3.195653900000000000e+07,3.029974532472938975e+01,-8.832845096200635737e+01
3.195658400000000000e+07,3.029909990296068401e+01,-8.832984469670023486e+01
3.195661300000000000e+07,3.029841552200829824e+01,-8.833132460146214271e+01
3.195665800000000000e+07,3.029772972347350191e+01,-8.833281001171854996e+01
3.195670300000000000e+07,3.029704250735628435e+01,-8.833430092746947082e+01
3.195674800000000000e+07,3.029632184068961820e+01,-8.833586626080281690e+01
3.195679300000000000e+07,3.029559772904687520e+01,-8.833744035011700646e+01
3.195682400000000000e+07,3.029487017242805535e+01,-8.833902319541203951e+01
3.195686900000000000e+07,3.029413917083315866e+01,-8.834061479668795869e+01
3.195691400000000000e+07,3.029340472426218511e+01,-8.834221515394473556e+01
3.195695900000000000e+07,3.029266805759552028e+01,-8.834382115394474511e+01
