timestamp,latitude,longitude
3.190377700000000000e+07,3.261263537625808340e+01,-7.799417001156663787e+01
3.190382200000000000e+07,3.261277840189910648e+01,-7.799095560131021898e+01
3.190384400000000000e+07,3.261292806856577897e+01,-7.798758585131021448e+01
3.190388900000000000e+07,3.261307709886880701e+01,-7.798421489676476881e+01
3.190391500000000000e+07,3.261322843220214196e+01,-7.798078823009809923e+01
3.190396000000000000e+07,3.261337658571090969e+01,-7.797736051079985486e+01
3.190398800000000000e+07,3.261352672606178515e+01,-7.797382373887003837e+01
3.190403300000000000e+07,3.261366705939511945e+01,-7.797041173887004106e+01
3.190406500000000000e+07,3.261380739272845375e+01,-7.796699998129426490e+01
3.190411000000000000e+07,3.261394353203193219e+01,-7.796372861811019561e+01
3.190415500000000000e+07,3.261408498817228718e+01,-7.796031623214528850e+01
3.190418500000000000e+07,3.261422413519477459e+01,-7.795690575129526678e+01
3.190423000000000000e+07,3.261436146852810936e+01,-7.795350841796192753e+01
3.190427500000000000e+07,3.261449976076555402e+01,-7.795010733331142205e+01
3.190429900000000000e+07,3.261463976076554871e+01,-7.794667399997808843e+01
3.190434400000000000e+07,3.261478199561403812e+01,-7.794323394586552922e+01
3.190436500000000000e+07,3.261492466228070697e+01,-7.793981994586553697e+01
3.190441000000000000e+07,3.261506523803828372e+01,-7.793640851404735770e+01
3.190445500000000000e+07,3.261519790470494229e+01,-7.793314534738068744e+01
3.190447900000000000e+07,3.261533326834130264e+01,-7.792979146859281059e+01
3.190452400000000000e+07,3.261546419816586706e+01,-7.792658052122438050e+01
3.190455700000000000e+07,3.261559720933014717e+01,-7.792336517194209478e+01
3.190460200000000000e+07,3.261573054266348493e+01,-7.792016583860876722e+01
3.190462900000000000e+07,3.261585827898188938e+01,-7.791696559618452511e+01
3.190467400000000000e+07,3.261598361231521892e+01,-7.791375892951785431e+01
3.190469500000000000e+07,3.261611107925179454e+01,-7.791054223855968530e+01
3.190474000000000000e+07,3.261623350030441770e+01,-7.790747167715616683e+01
3.190476100000000000e+07,3.261636016697109142e+01,-7.790427749533799329e+01
3.190480600000000000e+07,3.261648150030441684e+01,-7.790122739277390451e+01
3.190482700000000000e+07,3.261660400776710844e+01,-7.789810114401767294e+01
3.190487200000000000e+07,3.261672025776710626e+01,-7.789511864401767127e+01
3.190489400000000000e+07,3.261683995007480519e+01,-7.789202756709460118e+01
3.190493900000000000e+07,3.261695304098388704e+01,-7.788908741557943927e+01
3.190495900000000000e+07,3.261706802728525645e+01,-7.788600433795386380e+01
3.190500400000000000e+07,3.261717599698223324e+01,-7.788302755007508438e+01
3.190502500000000000e+07,3.261728824698223406e+01,-7.787990930007508439e+01
3.190507000000000000e+07,3.261739442880041651e+01,-7.787690475462053996e+01
3.190509200000000000e+07,3.261750736819435303e+01,-7.787375511825689500e+01
3.190513700000000000e+07,3.261761663187594706e+01,-7.787074778492356586e+01
3.190515700000000000e+07,3.261773145238876737e+01,-7.786759322082100709e+01
3.190520200000000000e+07,3.261783786264517460e+01,-7.786459563107742099e+01
3.190523000000000000e+07,3.261795034749366096e+01,-7.786144569168347118e+01
3.190527500000000000e+07,3.261805834749365829e+01,-7.785843454016833221e+01
3.190530200000000000e+07,3.261817293082699365e+01,-7.785527187350166400e+01
3.190534700000000000e+07,3.261828575669763808e+01,-7.785221678892455088e+01
3.190536800000000000e+07,3.261840767336430247e+01,-7.784902020559121638e+01
3.190541300000000000e+07,3.261853314772328361e+01,-7.784582344918095487e+01
3.190543300000000000e+07,3.261866314772328224e+01,-7.784256544918095244e+01
3.190547800000000000e+07,3.261879912438487139e+01,-7.783929656384356122e+01
3.190549900000000000e+07,3.261894371697746919e+01,-7.783591463791763942e+01
3.190554400000000000e+07,3.261909168919969204e+01,-7.783252099902875898e+01
3.190557100000000000e+07,3.261924168919968992e+01,-7.782912033236208060e+01
3.190561600000000000e+07,3.261939426495726480e+01,-7.782571102933178508e+01
3.190566100000000000e+07,3.261955596192696305e+01,-7.782214715054389842e+01
3.190569100000000000e+07,3.261972235353535154e+01,-7.781858022979797340e+01
3.190573600000000000e+07,3.261989908080808220e+01,-7.781485513888888761e+01
3.190578100000000000e+07,3.262006992929292437e+01,-7.781129441161616000e+01
3.190582600000000000e+07,3.262025007744107796e+01,-7.780758085606059637e+01
3.190585300000000000e+07,3.262043379040404290e+01,-7.780386174494948648e+01
3.190589800000000000e+07,3.262062556818181491e+01,-7.780002641161615884e+01
3.190594300000000000e+07,3.262081298484848446e+01,-7.779629699494950046e+01
3.190598800000000000e+07,3.262100027651514722e+01,-7.779256020328283228e+01
3.190603300000000000e+07,3.262119185984848002e+01,-7.778872428661615857e+01
3.190605100000000000e+07,3.262138360521885261e+01,-7.778488704124578135e+01
3.190609600000000000e+07,3.262157551262626498e+01,-7.778104846717171483e+01
3.190614100000000000e+07,3.262176758207070293e+01,-7.777720856439393060e+01
3.190618600000000000e+07,3.262195624873737643e+01,-7.777344323106061097e+01
3.190621300000000000e+07,3.262213944191919524e+01,-7.776967673295453665e+01
3.190625800000000000e+07,3.262231716161615935e+01,-7.776590907007576448e+01
3.190630300000000000e+07,3.262248128282828219e+01,-7.776238588825758313e+01
